"term","freq","prob"
"officers",113,2.81886263133592e-05
"onion",113,2.81886263133592e-05
"pushed",113,2.81886263133592e-05
"requires",113,2.81886263133592e-05
"sin",113,2.81886263133592e-05
"stronger",113,2.81886263133592e-05
"sum",113,2.81886263133592e-05
"tear",113,2.81886263133592e-05
"unit",113,2.81886263133592e-05
"accounts",112,2.79391694433295e-05
"actor",112,2.79391694433295e-05
"baked",112,2.79391694433295e-05
"catholic",112,2.79391694433295e-05
"combined",112,2.79391694433295e-05
"examples",112,2.79391694433295e-05
"investment",112,2.79391694433295e-05
"japan",112,2.79391694433295e-05
"killer",112,2.79391694433295e-05
"meetings",112,2.79391694433295e-05
"recall",112,2.79391694433295e-05
"roof",112,2.79391694433295e-05
"root",112,2.79391694433295e-05
"sentiment",112,2.79391694433295e-05
"spell",112,2.79391694433295e-05
"threat",112,2.79391694433295e-05
"z",112,2.79391694433295e-05
"argue",111,2.76897125732998e-05
"bang",111,2.76897125732998e-05
"beating",111,2.76897125732998e-05
"brew",111,2.76897125732998e-05
"chest",111,2.76897125732998e-05
"classroom",111,2.76897125732998e-05
"davis",111,2.76897125732998e-05
"entertaining",111,2.76897125732998e-05
"episodes",111,2.76897125732998e-05
"expecting",111,2.76897125732998e-05
"frame",111,2.76897125732998e-05
"frozen",111,2.76897125732998e-05
"funding",111,2.76897125732998e-05
"giants",111,2.76897125732998e-05
"humor",111,2.76897125732998e-05
"imma",111,2.76897125732998e-05
"instagram",111,2.76897125732998e-05
"ipod",111,2.76897125732998e-05
"meals",111,2.76897125732998e-05
"motivation",111,2.76897125732998e-05
"nah",111,2.76897125732998e-05
"plz",111,2.76897125732998e-05
"represent",111,2.76897125732998e-05
"revolution",111,2.76897125732998e-05
"rick",111,2.76897125732998e-05
"rising",111,2.76897125732998e-05
"trash",111,2.76897125732998e-05
"visual",111,2.76897125732998e-05
"auto",110,2.74402557032701e-05
"brief",110,2.74402557032701e-05
"decade",110,2.74402557032701e-05
"dvd",110,2.74402557032701e-05
"editor",110,2.74402557032701e-05
"goods",110,2.74402557032701e-05
"hubby",110,2.74402557032701e-05
"illegal",110,2.74402557032701e-05
"jimmy",110,2.74402557032701e-05
"map",110,2.74402557032701e-05
"merely",110,2.74402557032701e-05
"naked",110,2.74402557032701e-05
"pleased",110,2.74402557032701e-05
"recovery",110,2.74402557032701e-05
"royal",110,2.74402557032701e-05
"sized",110,2.74402557032701e-05
"strike",110,2.74402557032701e-05
"voting",110,2.74402557032701e-05
"wealth",110,2.74402557032701e-05
"wisconsin",110,2.74402557032701e-05
"allowing",109,2.71907988332403e-05
"apps",109,2.71907988332403e-05
"blessing",109,2.71907988332403e-05
"chopped",109,2.71907988332403e-05
"concern",109,2.71907988332403e-05
"context",109,2.71907988332403e-05
"creativity",109,2.71907988332403e-05
"layer",109,2.71907988332403e-05
"le",109,2.71907988332403e-05
"materials",109,2.71907988332403e-05
"mi",109,2.71907988332403e-05
"networking",109,2.71907988332403e-05
"newspaper",109,2.71907988332403e-05
"pr",109,2.71907988332403e-05
"pussy",109,2.71907988332403e-05
"shouldnt",109,2.71907988332403e-05
"skip",109,2.71907988332403e-05
"tradition",109,2.71907988332403e-05
"tries",109,2.71907988332403e-05
"ultimate",109,2.71907988332403e-05
"unusual",109,2.71907988332403e-05
"worthy",109,2.71907988332403e-05
"bbq",108,2.69413419632106e-05
"candidates",108,2.69413419632106e-05
"cap",108,2.69413419632106e-05
"citizens",108,2.69413419632106e-05
"clouds",108,2.69413419632106e-05
"domestic",108,2.69413419632106e-05
"don",108,2.69413419632106e-05
"introduce",108,2.69413419632106e-05
"lab",108,2.69413419632106e-05
"las",108,2.69413419632106e-05
"lock",108,2.69413419632106e-05
"locked",108,2.69413419632106e-05
"maintain",108,2.69413419632106e-05
"nbc",108,2.69413419632106e-05
"necessarily",108,2.69413419632106e-05
"novels",108,2.69413419632106e-05
"organizations",108,2.69413419632106e-05
"picks",108,2.69413419632106e-05
"platform",108,2.69413419632106e-05
"pretend",108,2.69413419632106e-05
"providing",108,2.69413419632106e-05
"routine",108,2.69413419632106e-05
"shed",108,2.69413419632106e-05
"sketch",108,2.69413419632106e-05
"tale",108,2.69413419632106e-05
"thunder",108,2.69413419632106e-05
"xo",108,2.69413419632106e-05
"arrive",107,2.66918850931809e-05
"beast",107,2.66918850931809e-05
"bones",107,2.66918850931809e-05
"carrying",107,2.66918850931809e-05
"dang",107,2.66918850931809e-05
"debut",107,2.66918850931809e-05
"equipment",107,2.66918850931809e-05
"friendship",107,2.66918850931809e-05
"fuckin",107,2.66918850931809e-05
"fuel",107,2.66918850931809e-05
"garage",107,2.66918850931809e-05
"handed",107,2.66918850931809e-05
"method",107,2.66918850931809e-05
"offense",107,2.66918850931809e-05
"opens",107,2.66918850931809e-05
"passes",107,2.66918850931809e-05
"seeds",107,2.66918850931809e-05
"soldiers",107,2.66918850931809e-05
"titles",107,2.66918850931809e-05
"todays",107,2.66918850931809e-05
"tonight's",107,2.66918850931809e-05
"upper",107,2.66918850931809e-05
"wrapped",107,2.66918850931809e-05
"brunch",106,2.64424282231511e-05
"carried",106,2.64424282231511e-05
"ceo",106,2.64424282231511e-05
"cycle",106,2.64424282231511e-05
"established",106,2.64424282231511e-05
"faced",106,2.64424282231511e-05
"fired",106,2.64424282231511e-05
"francisco",106,2.64424282231511e-05
"greek",106,2.64424282231511e-05
"hrs",106,2.64424282231511e-05
"hunt",106,2.64424282231511e-05
"inches",106,2.64424282231511e-05
"jacket",106,2.64424282231511e-05
"jail",106,2.64424282231511e-05
"jeans",106,2.64424282231511e-05
"jordan",106,2.64424282231511e-05
"kobe",106,2.64424282231511e-05
"laughed",106,2.64424282231511e-05
"license",106,2.64424282231511e-05
"lift",106,2.64424282231511e-05
"load",106,2.64424282231511e-05
"memorial",106,2.64424282231511e-05
"nearby",106,2.64424282231511e-05
"pride",106,2.64424282231511e-05
"receiving",106,2.64424282231511e-05
"relevant",106,2.64424282231511e-05
"shock",106,2.64424282231511e-05
"shoe",106,2.64424282231511e-05
"shoutout",106,2.64424282231511e-05
"strip",106,2.64424282231511e-05
"submit",106,2.64424282231511e-05
"tasty",106,2.64424282231511e-05
"tattoo",106,2.64424282231511e-05
"tomatoes",106,2.64424282231511e-05
"victims",106,2.64424282231511e-05
"whilst",106,2.64424282231511e-05
"believed",105,2.61929713531214e-05
"carefully",105,2.61929713531214e-05
"clark",105,2.61929713531214e-05
"convinced",105,2.61929713531214e-05
"depending",105,2.61929713531214e-05
"electric",105,2.61929713531214e-05
"equally",105,2.61929713531214e-05
"eric",105,2.61929713531214e-05
"expert",105,2.61929713531214e-05
"gray",105,2.61929713531214e-05
"lame",105,2.61929713531214e-05
"michigan",105,2.61929713531214e-05
"multi",105,2.61929713531214e-05
"orders",105,2.61929713531214e-05
"orlando",105,2.61929713531214e-05
"painted",105,2.61929713531214e-05
"playoff",105,2.61929713531214e-05
"pointed",105,2.61929713531214e-05
"practices",105,2.61929713531214e-05
"printed",105,2.61929713531214e-05
"raising",105,2.61929713531214e-05
"script",105,2.61929713531214e-05
"sharp",105,2.61929713531214e-05
"situations",105,2.61929713531214e-05
"stranger",105,2.61929713531214e-05
"vegetables",105,2.61929713531214e-05
"asap",104,2.59435144830917e-05
"bomb",104,2.59435144830917e-05
"breast",104,2.59435144830917e-05
"charges",104,2.59435144830917e-05
"children's",104,2.59435144830917e-05
"concerns",104,2.59435144830917e-05
"dessert",104,2.59435144830917e-05
"determine",104,2.59435144830917e-05
"earn",104,2.59435144830917e-05
"feb",104,2.59435144830917e-05
"fits",104,2.59435144830917e-05
"graduate",104,2.59435144830917e-05
"howard",104,2.59435144830917e-05
"hung",104,2.59435144830917e-05
"idol",104,2.59435144830917e-05
"oo",104,2.59435144830917e-05
"piano",104,2.59435144830917e-05
"praise",104,2.59435144830917e-05
"rainy",104,2.59435144830917e-05
"regional",104,2.59435144830917e-05
"replaced",104,2.59435144830917e-05
"republicans",104,2.59435144830917e-05
"romantic",104,2.59435144830917e-05
"speaker",104,2.59435144830917e-05
"starbucks",104,2.59435144830917e-05
"trips",104,2.59435144830917e-05
"voices",104,2.59435144830917e-05
"zombie",104,2.59435144830917e-05
"ap",103,2.5694057613062e-05
"arizona",103,2.5694057613062e-05
"attacks",103,2.5694057613062e-05
"badly",103,2.5694057613062e-05
"bits",103,2.5694057613062e-05
"brewery",103,2.5694057613062e-05
"buildings",103,2.5694057613062e-05
"cares",103,2.5694057613062e-05
"convention",103,2.5694057613062e-05
"cops",103,2.5694057613062e-05
"dat",103,2.5694057613062e-05
"deck",103,2.5694057613062e-05
"description",103,2.5694057613062e-05
"dried",103,2.5694057613062e-05
"imagination",103,2.5694057613062e-05
"jay",103,2.5694057613062e-05
"keys",103,2.5694057613062e-05
"mere",103,2.5694057613062e-05
"numerous",103,2.5694057613062e-05
"opinions",103,2.5694057613062e-05
"outta",103,2.5694057613062e-05
"princess",103,2.5694057613062e-05
"reduce",103,2.5694057613062e-05
"refuse",103,2.5694057613062e-05
"seed",103,2.5694057613062e-05
"shops",103,2.5694057613062e-05
"spray",103,2.5694057613062e-05
"struck",103,2.5694057613062e-05
"tebow",103,2.5694057613062e-05
"twin",103,2.5694057613062e-05
"ward",103,2.5694057613062e-05
"wing",103,2.5694057613062e-05
"wore",103,2.5694057613062e-05
"australia",102,2.54446007430322e-05
"bond",102,2.54446007430322e-05
"calendar",102,2.54446007430322e-05
"caps",102,2.54446007430322e-05
"cent",102,2.54446007430322e-05
"conflict",102,2.54446007430322e-05
"dressing",102,2.54446007430322e-05
"eaten",102,2.54446007430322e-05
"espn",102,2.54446007430322e-05
"fascinating",102,2.54446007430322e-05
"knee",102,2.54446007430322e-05
"libraries",102,2.54446007430322e-05
"massage",102,2.54446007430322e-05
"potter",102,2.54446007430322e-05
"relatively",102,2.54446007430322e-05
"relief",102,2.54446007430322e-05
"senate",102,2.54446007430322e-05
"shocked",102,2.54446007430322e-05
"socks",102,2.54446007430322e-05
"stops",102,2.54446007430322e-05
"storage",102,2.54446007430322e-05
"stretch",102,2.54446007430322e-05
"swimming",102,2.54446007430322e-05
"tastes",102,2.54446007430322e-05
"thrilled",102,2.54446007430322e-05
"wheel",102,2.54446007430322e-05
"yards",102,2.54446007430322e-05
"applied",101,2.51951438730025e-05
"awww",101,2.51951438730025e-05
"brave",101,2.51951438730025e-05
"bullshit",101,2.51951438730025e-05
"charlie",101,2.51951438730025e-05
"complain",101,2.51951438730025e-05
"creepy",101,2.51951438730025e-05
"document",101,2.51951438730025e-05
"fallen",101,2.51951438730025e-05
"fest",101,2.51951438730025e-05
"figures",101,2.51951438730025e-05
"fridge",101,2.51951438730025e-05
"indiana",101,2.51951438730025e-05
"knock",101,2.51951438730025e-05
"lewis",101,2.51951438730025e-05
"liberal",101,2.51951438730025e-05
"luke",101,2.51951438730025e-05
"meanwhile",101,2.51951438730025e-05
"medicine",101,2.51951438730025e-05
"outfit",101,2.51951438730025e-05
"rangers",101,2.51951438730025e-05
"suicide",101,2.51951438730025e-05
"voters",101,2.51951438730025e-05
"whoever",101,2.51951438730025e-05
"worries",101,2.51951438730025e-05
"academic",100,2.49456870029728e-05
"associated",100,2.49456870029728e-05
"atmosphere",100,2.49456870029728e-05
"cakes",100,2.49456870029728e-05
"colorado",100,2.49456870029728e-05
"dare",100,2.49456870029728e-05
"deadline",100,2.49456870029728e-05
"decades",100,2.49456870029728e-05
"error",100,2.49456870029728e-05
"fund",100,2.49456870029728e-05
"gettin",100,2.49456870029728e-05
"hadn't",100,2.49456870029728e-05
"hahahaha",100,2.49456870029728e-05
"hates",100,2.49456870029728e-05
"hills",100,2.49456870029728e-05
"kicked",100,2.49456870029728e-05
"possibility",100,2.49456870029728e-05
"punk",100,2.49456870029728e-05
"speaks",100,2.49456870029728e-05
"trailer",100,2.49456870029728e-05
"valuable",100,2.49456870029728e-05
"volume",100,2.49456870029728e-05
"biz",99,2.4696230132943e-05
"burned",99,2.4696230132943e-05
"canadian",99,2.4696230132943e-05
"combine",99,2.4696230132943e-05
"discovery",99,2.4696230132943e-05
"expression",99,2.4696230132943e-05
"fifth",99,2.4696230132943e-05
"foster",99,2.4696230132943e-05
"he'd",99,2.4696230132943e-05
"hmm",99,2.4696230132943e-05
"idiot",99,2.4696230132943e-05
"itunes",99,2.4696230132943e-05
"jokes",99,2.4696230132943e-05
"pasta",99,2.4696230132943e-05
"pinterest",99,2.4696230132943e-05
"properties",99,2.4696230132943e-05
"residents",99,2.4696230132943e-05
"scientific",99,2.4696230132943e-05
"sore",99,2.4696230132943e-05
"staring",99,2.4696230132943e-05
"tone",99,2.4696230132943e-05
"user",99,2.4696230132943e-05
"virginia",99,2.4696230132943e-05
"virtual",99,2.4696230132943e-05
"volunteer",99,2.4696230132943e-05
"worship",99,2.4696230132943e-05
"adds",98,2.44467732629133e-05
"anthony",98,2.44467732629133e-05
"bin",98,2.44467732629133e-05
"bone",98,2.44467732629133e-05
"clue",98,2.44467732629133e-05
"democratic",98,2.44467732629133e-05
"excitement",98,2.44467732629133e-05
"explore",98,2.44467732629133e-05
"extended",98,2.44467732629133e-05
"finale",98,2.44467732629133e-05
"furniture",98,2.44467732629133e-05
"hint",98,2.44467732629133e-05
"internal",98,2.44467732629133e-05
"ish",98,2.44467732629133e-05
"kicking",98,2.44467732629133e-05
"lounge",98,2.44467732629133e-05
"mainly",98,2.44467732629133e-05
"meets",98,2.44467732629133e-05
"patience",98,2.44467732629133e-05
"phrase",98,2.44467732629133e-05
"pound",98,2.44467732629133e-05
"reads",98,2.44467732629133e-05
"rob",98,2.44467732629133e-05
"server",98,2.44467732629133e-05
"slept",98,2.44467732629133e-05
"slice",98,2.44467732629133e-05
"smiling",98,2.44467732629133e-05
"surprisingly",98,2.44467732629133e-05
"swag",98,2.44467732629133e-05
"tomato",98,2.44467732629133e-05
"transfer",98,2.44467732629133e-05
"traveling",98,2.44467732629133e-05
"administration",97,2.41973163928836e-05
"belt",97,2.41973163928836e-05
"breathe",97,2.41973163928836e-05
"category",97,2.41973163928836e-05
"cheer",97,2.41973163928836e-05
"claimed",97,2.41973163928836e-05
"constitution",97,2.41973163928836e-05
"dining",97,2.41973163928836e-05
"discussing",97,2.41973163928836e-05
"facing",97,2.41973163928836e-05
"hood",97,2.41973163928836e-05
"identity",97,2.41973163928836e-05
"initial",97,2.41973163928836e-05
"liquid",97,2.41973163928836e-05
"pocket",97,2.41973163928836e-05
"rescue",97,2.41973163928836e-05
"select",97,2.41973163928836e-05
"shortly",97,2.41973163928836e-05
"stated",97,2.41973163928836e-05
"supplies",97,2.41973163928836e-05
"venue",97,2.41973163928836e-05
"where's",97,2.41973163928836e-05
"whitney",97,2.41973163928836e-05
"whoa",97,2.41973163928836e-05
"bow",96,2.39478595228539e-05
"causing",96,2.39478595228539e-05
"directed",96,2.39478595228539e-05
"documents",96,2.39478595228539e-05
"dragon",96,2.39478595228539e-05
"environmental",96,2.39478595228539e-05
"fee",96,2.39478595228539e-05
"goodbye",96,2.39478595228539e-05
"hiding",96,2.39478595228539e-05
"holes",96,2.39478595228539e-05
"humanity",96,2.39478595228539e-05
"innocent",96,2.39478595228539e-05
"intelligence",96,2.39478595228539e-05
"kelly",96,2.39478595228539e-05
"listed",96,2.39478595228539e-05
"metro",96,2.39478595228539e-05
"offensive",96,2.39478595228539e-05
"outdoor",96,2.39478595228539e-05
"pen",96,2.39478595228539e-05
"poem",96,2.39478595228539e-05
"potato",96,2.39478595228539e-05
"quotes",96,2.39478595228539e-05
"rally",96,2.39478595228539e-05
"sleepy",96,2.39478595228539e-05
"steal",96,2.39478595228539e-05
"sub",96,2.39478595228539e-05
"violent",96,2.39478595228539e-05
"votes",96,2.39478595228539e-05
"basket",95,2.36984026528241e-05
"blend",95,2.36984026528241e-05
"causes",95,2.36984026528241e-05
"counting",95,2.36984026528241e-05
"crush",95,2.36984026528241e-05
"engine",95,2.36984026528241e-05
"exam",95,2.36984026528241e-05
"existing",95,2.36984026528241e-05
"gang",95,2.36984026528241e-05
"grabbed",95,2.36984026528241e-05
"grandmother",95,2.36984026528241e-05
"investigation",95,2.36984026528241e-05
"jus",95,2.36984026528241e-05
"magical",95,2.36984026528241e-05
"reaching",95,2.36984026528241e-05
"replied",95,2.36984026528241e-05
"reporting",95,2.36984026528241e-05
"rocking",95,2.36984026528241e-05
"they'd",95,2.36984026528241e-05
"treats",95,2.36984026528241e-05
"tryna",95,2.36984026528241e-05
"wayne",95,2.36984026528241e-05
"weekends",95,2.36984026528241e-05
"worn",95,2.36984026528241e-05
"ave",94,2.34489457827944e-05
"booked",94,2.34489457827944e-05
"delivered",94,2.34489457827944e-05
"genre",94,2.34489457827944e-05
"gig",94,2.34489457827944e-05
"harm",94,2.34489457827944e-05
"hugs",94,2.34489457827944e-05
"kingdom",94,2.34489457827944e-05
"lawyer",94,2.34489457827944e-05
"mentions",94,2.34489457827944e-05
"potatoes",94,2.34489457827944e-05
"promises",94,2.34489457827944e-05
"publishers",94,2.34489457827944e-05
"relaxing",94,2.34489457827944e-05
"resume",94,2.34489457827944e-05
"selected",94,2.34489457827944e-05
"sox",94,2.34489457827944e-05
"throat",94,2.34489457827944e-05
"tiger",94,2.34489457827944e-05
"triple",94,2.34489457827944e-05
"vampire",94,2.34489457827944e-05
"banana",93,2.31994889127647e-05
"blown",93,2.31994889127647e-05
"bobby",93,2.31994889127647e-05
"buffalo",93,2.31994889127647e-05
"compare",93,2.31994889127647e-05
"destroyed",93,2.31994889127647e-05
"device",93,2.31994889127647e-05
"donate",93,2.31994889127647e-05
"driven",93,2.31994889127647e-05
"embrace",93,2.31994889127647e-05
"exclusive",93,2.31994889127647e-05
"files",93,2.31994889127647e-05
"flavors",93,2.31994889127647e-05
"gathering",93,2.31994889127647e-05
"god's",93,2.31994889127647e-05
"gospel",93,2.31994889127647e-05
"homie",93,2.31994889127647e-05
"instance",93,2.31994889127647e-05
"instant",93,2.31994889127647e-05
"lane",93,2.31994889127647e-05
"lisa",93,2.31994889127647e-05
"logo",93,2.31994889127647e-05
"noted",93,2.31994889127647e-05
"packing",93,2.31994889127647e-05
"painful",93,2.31994889127647e-05
"reasonable",93,2.31994889127647e-05
"rent",93,2.31994889127647e-05
"resource",93,2.31994889127647e-05
"returns",93,2.31994889127647e-05
"revealed",93,2.31994889127647e-05
"roads",93,2.31994889127647e-05
"sample",93,2.31994889127647e-05
"settle",93,2.31994889127647e-05
"spoken",93,2.31994889127647e-05
"survey",93,2.31994889127647e-05
"tan",93,2.31994889127647e-05
"technical",93,2.31994889127647e-05
"thankfully",93,2.31994889127647e-05
"verse",93,2.31994889127647e-05
"celebrity",92,2.2950032042735e-05
"chairs",92,2.2950032042735e-05
"courage",92,2.2950032042735e-05
"dudes",92,2.2950032042735e-05
"eastern",92,2.2950032042735e-05
"enemy",92,2.2950032042735e-05
"engagement",92,2.2950032042735e-05
"factory",92,2.2950032042735e-05
"fathers",92,2.2950032042735e-05
"folk",92,2.2950032042735e-05
"jews",92,2.2950032042735e-05
"markets",92,2.2950032042735e-05
"mayo",92,2.2950032042735e-05
"nail",92,2.2950032042735e-05
"nov",92,2.2950032042735e-05
"ours",92,2.2950032042735e-05
"partners",92,2.2950032042735e-05
"portion",92,2.2950032042735e-05
"racist",92,2.2950032042735e-05
"rolls",92,2.2950032042735e-05
"scored",92,2.2950032042735e-05
"skype",92,2.2950032042735e-05
"soda",92,2.2950032042735e-05
"specials",92,2.2950032042735e-05
"sudden",92,2.2950032042735e-05
"websites",92,2.2950032042735e-05
"allen",91,2.27005751727052e-05
"aspects",91,2.27005751727052e-05
"bath",91,2.27005751727052e-05
"bonus",91,2.27005751727052e-05
"breathing",91,2.27005751727052e-05
"bruce",91,2.27005751727052e-05
"choosing",91,2.27005751727052e-05
"cure",91,2.27005751727052e-05
"depth",91,2.27005751727052e-05
"elizabeth",91,2.27005751727052e-05
"endless",91,2.27005751727052e-05
"et",91,2.27005751727052e-05
"ft",91,2.27005751727052e-05
"highlight",91,2.27005751727052e-05
"immigration",91,2.27005751727052e-05
"incident",91,2.27005751727052e-05
"kindle",91,2.27005751727052e-05
"legend",91,2.27005751727052e-05
"lifestyle",91,2.27005751727052e-05
"nicely",91,2.27005751727052e-05
"one's",91,2.27005751727052e-05
"pale",91,2.27005751727052e-05
"persons",91,2.27005751727052e-05
"promotion",91,2.27005751727052e-05
"publish",91,2.27005751727052e-05
"refer",91,2.27005751727052e-05
"reflect",91,2.27005751727052e-05
"scream",91,2.27005751727052e-05
"skill",91,2.27005751727052e-05
"spots",91,2.27005751727052e-05
"spurs",91,2.27005751727052e-05
"stephen",91,2.27005751727052e-05
"texts",91,2.27005751727052e-05
"vegan",91,2.27005751727052e-05
"victim",91,2.27005751727052e-05
"wolf",91,2.27005751727052e-05
"answered",90,2.24511183026755e-05
"belong",90,2.24511183026755e-05
"chuck",90,2.24511183026755e-05
"copies",90,2.24511183026755e-05
"creations",90,2.24511183026755e-05
"designers",90,2.24511183026755e-05
"division",90,2.24511183026755e-05
"emily",90,2.24511183026755e-05
"engage",90,2.24511183026755e-05
"hunting",90,2.24511183026755e-05
"inc",90,2.24511183026755e-05
"independence",90,2.24511183026755e-05
"jk",90,2.24511183026755e-05
"joint",90,2.24511183026755e-05
"mm",90,2.24511183026755e-05
"nuclear",90,2.24511183026755e-05
"onions",90,2.24511183026755e-05
"pregnancy",90,2.24511183026755e-05
"refreshing",90,2.24511183026755e-05
"resist",90,2.24511183026755e-05
"roses",90,2.24511183026755e-05
"savings",90,2.24511183026755e-05
"shell",90,2.24511183026755e-05
"spam",90,2.24511183026755e-05
"taco",90,2.24511183026755e-05
"texting",90,2.24511183026755e-05
"walker",90,2.24511183026755e-05
"wilson",90,2.24511183026755e-05
"ads",89,2.22016614326458e-05
"affect",89,2.22016614326458e-05
"albums",89,2.22016614326458e-05
"calories",89,2.22016614326458e-05
"coconut",89,2.22016614326458e-05
"contemporary",89,2.22016614326458e-05
"danger",89,2.22016614326458e-05
"dec",89,2.22016614326458e-05
"divorce",89,2.22016614326458e-05
"dope",89,2.22016614326458e-05
"edit",89,2.22016614326458e-05
"engaged",89,2.22016614326458e-05
"essentially",89,2.22016614326458e-05
"fame",89,2.22016614326458e-05
"farmers",89,2.22016614326458e-05
"fate",89,2.22016614326458e-05
"fortune",89,2.22016614326458e-05
"function",89,2.22016614326458e-05
"graphic",89,2.22016614326458e-05
"guns",89,2.22016614326458e-05
"hire",89,2.22016614326458e-05
"horses",89,2.22016614326458e-05
"indy",89,2.22016614326458e-05
"johnny",89,2.22016614326458e-05
"laying",89,2.22016614326458e-05
"lincoln",89,2.22016614326458e-05
"lover",89,2.22016614326458e-05
"lovers",89,2.22016614326458e-05
"nc",89,2.22016614326458e-05
"oops",89,2.22016614326458e-05
"pacific",89,2.22016614326458e-05
"pleasant",89,2.22016614326458e-05
"puppy",89,2.22016614326458e-05
"secrets",89,2.22016614326458e-05
"semi",89,2.22016614326458e-05
"shadow",89,2.22016614326458e-05
"spare",89,2.22016614326458e-05
"species",89,2.22016614326458e-05
"supported",89,2.22016614326458e-05
"techniques",89,2.22016614326458e-05
"wi",89,2.22016614326458e-05
"accomplished",88,2.1952204562616e-05
"adventures",88,2.1952204562616e-05
"alarm",88,2.1952204562616e-05
"amazed",88,2.1952204562616e-05
"attractive",88,2.1952204562616e-05
"audio",88,2.1952204562616e-05
"awe",88,2.1952204562616e-05
"britain",88,2.1952204562616e-05
"capable",88,2.1952204562616e-05
"castle",88,2.1952204562616e-05
"confident",88,2.1952204562616e-05
"discount",88,2.1952204562616e-05
"entries",88,2.1952204562616e-05
"fold",88,2.1952204562616e-05
"gentle",88,2.1952204562616e-05
"hated",88,2.1952204562616e-05
"interviews",88,2.1952204562616e-05
"jane",88,2.1952204562616e-05
"joseph",88,2.1952204562616e-05
"lbs",88,2.1952204562616e-05
"lebron",88,2.1952204562616e-05
"lists",88,2.1952204562616e-05
"madness",88,2.1952204562616e-05
"nails",88,2.1952204562616e-05
"operation",88,2.1952204562616e-05
"pat",88,2.1952204562616e-05
"patrick",88,2.1952204562616e-05
"peanut",88,2.1952204562616e-05
"permanent",88,2.1952204562616e-05
"prizes",88,2.1952204562616e-05
"reduced",88,2.1952204562616e-05
"reserve",88,2.1952204562616e-05
"retired",88,2.1952204562616e-05
"russian",88,2.1952204562616e-05
"spoon",88,2.1952204562616e-05
"sucked",88,2.1952204562616e-05
"toilet",88,2.1952204562616e-05
"trained",88,2.1952204562616e-05
"week's",88,2.1952204562616e-05
"wondered",88,2.1952204562616e-05
"agenda",87,2.17027476925863e-05
"beneath",87,2.17027476925863e-05
"boom",87,2.17027476925863e-05
"brands",87,2.17027476925863e-05
"brush",87,2.17027476925863e-05
"clever",87,2.17027476925863e-05
"complicated",87,2.17027476925863e-05
"convince",87,2.17027476925863e-05
"couples",87,2.17027476925863e-05
"devil",87,2.17027476925863e-05
"duck",87,2.17027476925863e-05
"everyone's",87,2.17027476925863e-05
"experts",87,2.17027476925863e-05
"freak",87,2.17027476925863e-05
"gender",87,2.17027476925863e-05
"glue",87,2.17027476925863e-05
"habit",87,2.17027476925863e-05
"haters",87,2.17027476925863e-05
"homeless",87,2.17027476925863e-05
"identify",87,2.17027476925863e-05
"jon",87,2.17027476925863e-05
"landed",87,2.17027476925863e-05
"navy",87,2.17027476925863e-05
"occupy",87,2.17027476925863e-05
"pls",87,2.17027476925863e-05
"poverty",87,2.17027476925863e-05
"practical",87,2.17027476925863e-05
"returning",87,2.17027476925863e-05
"shaped",87,2.17027476925863e-05
"spaces",87,2.17027476925863e-05
"spin",87,2.17027476925863e-05
"stepped",87,2.17027476925863e-05
"sticks",87,2.17027476925863e-05
"teens",87,2.17027476925863e-05
"topics",87,2.17027476925863e-05
"ty",87,2.17027476925863e-05
"volunteers",87,2.17027476925863e-05
"women's",87,2.17027476925863e-05
"zoo",87,2.17027476925863e-05
"ann",86,2.14532908225566e-05
"aunt",86,2.14532908225566e-05
"belly",86,2.14532908225566e-05
"ceremony",86,2.14532908225566e-05
"cherry",86,2.14532908225566e-05
"darn",86,2.14532908225566e-05
"democrats",86,2.14532908225566e-05
"employee",86,2.14532908225566e-05
"eu",86,2.14532908225566e-05
"fed",86,2.14532908225566e-05
"frequently",86,2.14532908225566e-05
"fucked",86,2.14532908225566e-05
"gate",86,2.14532908225566e-05
"gosh",86,2.14532908225566e-05
"headache",86,2.14532908225566e-05
"limits",86,2.14532908225566e-05
"mans",86,2.14532908225566e-05
"marks",86,2.14532908225566e-05
"pit",86,2.14532908225566e-05
"positions",86,2.14532908225566e-05
"randomly",86,2.14532908225566e-05
"reform",86,2.14532908225566e-05
"relations",86,2.14532908225566e-05
"rude",86,2.14532908225566e-05
"sis",86,2.14532908225566e-05
"steak",86,2.14532908225566e-05
"supporters",86,2.14532908225566e-05
"survival",86,2.14532908225566e-05
"swim",86,2.14532908225566e-05
"tables",86,2.14532908225566e-05
"technique",86,2.14532908225566e-05
"toy",86,2.14532908225566e-05
"youd",86,2.14532908225566e-05
"announcement",85,2.12038339525269e-05
"basement",85,2.12038339525269e-05
"billy",85,2.12038339525269e-05
"bug",85,2.12038339525269e-05
"charlotte",85,2.12038339525269e-05
"crystal",85,2.12038339525269e-05
"desperate",85,2.12038339525269e-05
"directions",85,2.12038339525269e-05
"documentary",85,2.12038339525269e-05
"dozen",85,2.12038339525269e-05
"funds",85,2.12038339525269e-05
"hed",85,2.12038339525269e-05
"hiring",85,2.12038339525269e-05
"liberty",85,2.12038339525269e-05
"lighting",85,2.12038339525269e-05
"liking",85,2.12038339525269e-05
"literature",85,2.12038339525269e-05
"mo",85,2.12038339525269e-05
"oldest",85,2.12038339525269e-05
"priority",85,2.12038339525269e-05
